2.000000000000000000e+00 5.714489206199857563e-02 3.072401813287730342e-03 7.731946654024958177e-01 3.999213401698619164e-01
2.500000000000000000e+00 8.140291293712020870e-02 3.614065461325281000e-03 7.820621039509955130e-01 4.497134105133018811e-01
3.000000000000000000e+00 1.392554435668462709e-01 4.992409439550415766e-03 7.790429706694482759e-01 5.976805921187136050e-01
3.500000000000000000e+00 1.415664632726278960e-01 5.616694425321974021e-03 7.798974327697509867e-01 6.418070286192041340e-01
4.000000000000000000e+00 2.056642774522217110e-01 6.928085589811340018e-03 7.800305307166183200e-01 7.681803590123112979e-01
4.500000000000000000e+00 1.999477830225293573e-01 7.824050533999225843e-03 7.796790978066111544e-01 8.340515366481007220e-01
5.000000000000000000e+00 2.463225329693341514e-01 9.092554800246043997e-03 7.801247322302781173e-01 9.412406048749966114e-01
5.500000000000000000e+00 2.433762616177748139e-01 1.000480824249658750e-02 7.797606491140814944e-01 1.006212527293226744e+00
6.000000000000000000e+00 2.803532914851345481e-01 1.095519918408386154e-02 7.800576397705306642e-01 1.076601433620293369e+00
6.500000000000000000e+00 2.811898607187911514e-01 1.218575341351466404e-02 7.798673922759139510e-01 1.164165598626018205e+00
7.000000000000000000e+00 3.077616317778217869e-01 1.370733113072877818e-02 7.800207733584668679e-01 1.264533889152198665e+00
7.500000000000000000e+00 2.915124579443373332e-01 1.518216339761884609e-02 7.799255527013380096e-01 1.363354635551065952e+00
8.000000000000000000e+00 3.172253778953120218e-01 1.677679102345618761e-02 7.799744888071533655e-01 1.461723015170755424e+00
8.500000000000000000e+00 3.281141810953742688e-01 1.882915801877803330e-02 7.799548398342893707e-01 1.581482027823830405e+00
9.000000000000000000e+00 3.298465311269818123e-01 2.054035783404455431e-02 7.799307021017557462e-01 1.675680959089199895e+00
9.500000000000000000e+00 3.417643781640151701e-01 2.262295929283316548e-02 7.799463953098827451e-01 1.787256432378985016e+00
1.000000000000000000e+01 3.447330551486604833e-01 2.449891061843419843e-02 7.799067991835147984e-01 1.890223006827844277e+00
1.050000000000000000e+01 3.504849850423947810e-01 2.657290817389058521e-02 7.799286873369848383e-01 1.992356520872579528e+00
1.100000000000000000e+01 3.410629883457638734e-01 2.886612887994488563e-02 7.798975135862431518e-01 2.103993861791116693e+00
1.150000000000000000e+01 3.547003513262747543e-01 3.179158940146689649e-02 7.799082675525585984e-01 2.240368174091401432e+00
1.200000000000000000e+01 3.087710327869643834e-01 3.243347982772887966e-02 7.798960099846902194e-01 2.271683620643441870e+00
1.250000000000000000e+01 2.950189058217866922e-01 3.469361445341639927e-02 7.798898607756307166e-01 2.382075345525955345e+00
1.300000000000000000e+01 2.870975366056165434e-01 3.791292162994879672e-02 7.798824192479372197e-01 2.515064606167023875e+00
1.350000000000000000e+01 2.695487620362048142e-01 4.015039673380100399e-02 7.798902777247306295e-01 2.605310160675798237e+00
1.400000000000000000e+01 3.003311392349701237e-01 4.317379099883184024e-02 7.798797035839581948e-01 2.718723980592755218e+00
1.450000000000000000e+01 3.257465139167712298e-01 4.511486282155342808e-02 7.798844850000000717e-01 2.779722762947119730e+00
1.500000000000000000e+01 3.463413666754955322e-01 4.839857693190227628e-02 7.798818928846827925e-01 2.910085853844569304e+00
1.550000000000000000e+01 3.397241006621241066e-01 5.254120152752635858e-02 7.798813507293583802e-01 3.032639672016312904e+00
1.600000000000000000e+01 3.159581231441279670e-01 5.635312913781483080e-02 7.798801662731631446e-01 3.160529875919665166e+00
1.650000000000000000e+01 3.563075060655851445e-01 6.035640238872614499e-02 7.798738670378134730e-01 3.291164077963542933e+00
1.700000000000000000e+01 3.157155056477360944e-01 6.227899814553769509e-02 7.798801428571427996e-01 3.356865338252696507e+00
1.750000000000000000e+01 3.627337017329618218e-01 6.477799906867751090e-02 7.798744522099652077e-01 3.433630024068682118e+00
1.800000000000000000e+01 2.982256628309833957e-01 6.877855580479307063e-02 7.798728938803058952e-01 3.569465514603414213e+00
1.850000000000000000e+01 3.238863040080272038e-01 7.162146764363305773e-02 7.798743615080571123e-01 3.654709717446873896e+00
1.900000000000000000e+01 3.801881369260158294e-01 7.618911305888317886e-02 7.798684404468413378e-01 3.782156138464224604e+00
1.950000000000000000e+01 3.224418871899443761e-01 8.018637104365405888e-02 7.798731883152386635e-01 3.881820140806822028e+00
2.000000000000000000e+01 3.156340025908477287e-01 8.451172387061882396e-02 7.798689483988585636e-01 3.974640738355903036e+00
