2.000000000000000000e+00 8.723067699491693361e-02 2.899921895723221472e-03 7.835371188960960076e-01 3.791670404084094836e-01
2.500000000000000000e+00 1.279296121422163202e-01 3.422590496019193261e-03 7.919276984311802714e-01 4.319452161377461130e-01
3.000000000000000000e+00 2.008702182277328774e-01 4.550033808540082311e-03 7.890489163444424081e-01 5.572394986696795893e-01
3.500000000000000000e+00 2.094811223803201283e-01 4.996556641927579756e-03 7.898536407450666985e-01 5.924695314536345681e-01
4.000000000000000000e+00 2.902338340670311823e-01 6.200522117675004267e-03 7.899671658245009942e-01 7.191150385816339474e-01
4.500000000000000000e+00 2.867542550420507652e-01 6.729015550514074948e-03 7.896077023905121450e-01 7.610866506926066144e-01
5.000000000000000000e+00 3.671552503869079942e-01 7.832616818933218691e-03 7.901256054278457119e-01 8.698084390876288374e-01
5.500000000000000000e+00 3.723869672247926976e-01 8.587619806784369675e-03 7.897652586239045647e-01 9.321860919863916850e-01
6.000000000000000000e+00 4.305954870207209240e-01 9.378483641959417874e-03 7.900991758248612218e-01 1.006809805199984087e+00
6.500000000000000000e+00 4.522169640611237718e-01 1.030231009951081481e-02 7.899371346274265404e-01 1.083268741356290921e+00
7.000000000000000000e+00 4.922150953412889329e-01 1.149152606118687518e-02 7.900681486673371001e-01 1.183091961629763933e+00
7.500000000000000000e+00 5.161836799085162131e-01 1.276340583642750562e-02 7.900454504197437222e-01 1.283083481424914796e+00
8.000000000000000000e+00 5.323178918981454899e-01 1.363863636790386968e-02 7.900435118594620887e-01 1.351826667493876144e+00
8.500000000000000000e+00 5.650872340740398236e-01 1.470945652184977616e-02 7.900942877445670254e-01 1.434838632483449672e+00
9.000000000000000000e+00 5.702665329339886569e-01 1.590276522751492283e-02 7.900517713846352263e-01 1.525446466475546492e+00
9.500000000000000000e+00 5.844942338998342368e-01 1.724802425152923563e-02 7.900855984018558820e-01 1.620841753781275596e+00
1.000000000000000000e+01 5.967600865270039634e-01 1.880150229657716332e-02 7.900693151892171917e-01 1.723301528980376585e+00
1.050000000000000000e+01 6.169682429535747747e-01 2.036597344828091141e-02 7.900696071475152849e-01 1.826675416403747754e+00
1.100000000000000000e+01 6.277041036387718265e-01 2.139263317646279347e-02 7.900713825093558240e-01 1.893169738981738126e+00
1.150000000000000000e+01 6.336810455330166292e-01 2.278486367922353054e-02 7.900370125628141116e-01 1.979735604447006247e+00
1.200000000000000000e+01 6.469481939727899089e-01 2.466686284860917025e-02 7.900529459135416932e-01 2.092275516773690391e+00
1.250000000000000000e+01 6.239377581269966999e-01 2.645946348048696176e-02 7.900113592239527138e-01 2.195570464298019164e+00
1.300000000000000000e+01 6.210759759859416640e-01 2.817783102573425541e-02 7.900345518034783687e-01 2.287682789328613353e+00
1.350000000000000000e+01 5.913558672230375679e-01 2.957916998380353754e-02 7.899874314876766945e-01 2.356797850605660383e+00
1.400000000000000000e+01 5.761423859986276597e-01 3.108881713518773030e-02 7.900012099063102866e-01 2.431085777523537494e+00
1.450000000000000000e+01 5.760527469724940897e-01 3.288527545134032476e-02 7.899756738737485628e-01 2.510652665899660629e+00
1.500000000000000000e+01 5.594347446226666243e-01 3.446983055234777160e-02 7.899694222425051038e-01 2.585271555213365158e+00
1.550000000000000000e+01 5.595250933356408218e-01 3.643607450568982914e-02 7.899637539367286854e-01 2.668622565241237421e+00
1.600000000000000000e+01 5.105739669196509567e-01 3.802549625489464596e-02 7.899490944221394528e-01 2.746878431297218093e+00
1.650000000000000000e+01 4.965604087146278101e-01 4.003118733030892190e-02 7.899487024422058301e-01 2.837354621297018653e+00
1.700000000000000000e+01 4.480705955731205670e-01 4.223107334088318371e-02 7.899340727632446768e-01 2.925300704536278218e+00
1.750000000000000000e+01 4.557516691944846210e-01 4.389093733634891886e-02 7.899257519667507443e-01 3.004402682464482055e+00
1.800000000000000000e+01 4.159017256868242640e-01 4.630129512813848519e-02 7.899134524526030265e-01 3.093852475183424211e+00
1.850000000000000000e+01 3.842058303773692174e-01 4.789792402342005206e-02 7.899086951052149974e-01 3.170045603239374454e+00
1.900000000000000000e+01 3.423408935745673176e-01 4.981106431372540194e-02 7.898957908648273074e-01 3.234904537318639584e+00
1.950000000000000000e+01 3.389281148127888388e-01 5.304117515951546624e-02 7.898849934937681727e-01 3.366487769714419986e+00
2.000000000000000000e+01 3.321656194581024124e-01 5.550031818874426315e-02 7.898800442252624787e-01 3.462218225792825343e+00
