2.000000000000000000e+00 1.364034925840158508e-01 1.018323842686642312e-02 7.935724274701744241e-01 3.417785003219696582e-01
2.500000000000000000e+00 2.485788468775174120e-01 1.399235092858716958e-02 8.019652099975496107e-01 4.179611102463659522e-01
3.000000000000000000e+00 3.339460324338858754e-01 1.853111926628352168e-02 7.988762411360569304e-01 5.650571214702764244e-01
3.500000000000000000e+00 4.004952196290033628e-01 2.323874143666080846e-02 8.000365677054519509e-01 6.627575262556215652e-01
4.000000000000000000e+00 4.888496034153604342e-01 2.586411808309751689e-02 7.998721733292269986e-01 7.609372563406258116e-01
4.500000000000000000e+00 5.252139963511724963e-01 2.559056794142281627e-02 7.997554234117428829e-01 7.686388904449524828e-01
5.000000000000000000e+00 6.228763910816392801e-01 2.978568811541838085e-02 8.000095562983596809e-01 8.951442269527738471e-01
5.500000000000000000e+00 6.444811021872206558e-01 2.893013331955773121e-02 7.998248748758073345e-01 8.999404302224582874e-01
6.000000000000000000e+00 7.291215779010222775e-01 3.188778486880555763e-02 7.999566185965348852e-01 9.962424433837924198e-01
6.500000000000000000e+00 7.522896302707994254e-01 3.267509140626639885e-02 7.998960938887846872e-01 1.038562775647662084e+00
7.000000000000000000e+00 7.649063846354624552e-01 3.061156558154445526e-02 7.999362649331072106e-01 1.043150289236976169e+00
7.500000000000000000e+00 8.053797019981462357e-01 3.201024763072127244e-02 7.999171018670366839e-01 1.096955501548585454e+00
8.000000000000000000e+00 8.243711934417490284e-01 3.597027137888775261e-02 7.999444996197718760e-01 1.206417641263161977e+00
8.500000000000000000e+00 8.324840317518762411e-01 3.731074640262808245e-02 7.999304875127420944e-01 1.263451904372726364e+00
9.000000000000000000e+00 8.549051131373186507e-01 4.014569704357996704e-02 7.999353860637887781e-01 1.356937969911743425e+00
9.500000000000000000e+00 8.540355798837256929e-01 4.500561897310011161e-02 7.999417050447780175e-01 1.477106493184141334e+00
1.000000000000000000e+01 8.682150352065320931e-01 4.551392076360675359e-02 7.999309628549202689e-01 1.532865332495942923e+00
1.050000000000000000e+01 8.693798148091943512e-01 4.759209993609145317e-02 7.999604895615867184e-01 1.611495357880349477e+00
1.100000000000000000e+01 8.839174838745949003e-01 5.094138590582383136e-02 7.999306900788435426e-01 1.716194175369974984e+00
1.150000000000000000e+01 8.653676998075855442e-01 5.341424213511566238e-02 7.999486950509461236e-01 1.803376537450442241e+00
1.200000000000000000e+01 8.792838033417424981e-01 5.266521022905371052e-02 7.999347290236588082e-01 1.843378836357824291e+00
1.250000000000000000e+01 8.707051391185910427e-01 5.515020706637308728e-02 7.999383335797326522e-01 1.932833467671993155e+00
1.300000000000000000e+01 8.707472416237660440e-01 5.792861825616520133e-02 7.999323929926810406e-01 2.030295546283674479e+00
1.350000000000000000e+01 8.738793571434955165e-01 6.309333603746258845e-02 7.999355417749213215e-01 2.164960221698950082e+00
1.400000000000000000e+01 8.926881556148718033e-01 6.735275122377101797e-02 7.999383288947150561e-01 2.283517604525359790e+00
1.450000000000000000e+01 9.019802798765278462e-01 6.921102772508765100e-02 7.999404427039823462e-01 2.373808612245912553e+00
1.500000000000000000e+01 9.574636430785044006e-01 7.463012242572263089e-02 7.999449905786403248e-01 2.511176417783935744e+00
1.550000000000000000e+01 9.319626699882869181e-01 7.721892611984766674e-02 7.999460900113668504e-01 2.620295391749979164e+00
1.600000000000000000e+01 9.609785039984899413e-01 8.144936774346364650e-02 7.999597479890836471e-01 2.738197508891730081e+00
1.650000000000000000e+01 9.613704351159024775e-01 8.446625108853864083e-02 7.999577250472178491e-01 2.851533325142102004e+00
1.700000000000000000e+01 9.570925851549216823e-01 8.561957158168737037e-02 7.999724112115200736e-01 2.925602514632218654e+00
1.750000000000000000e+01 9.521267971655089646e-01 8.926870264852801440e-02 7.999765803066388736e-01 3.042048502467304960e+00
1.800000000000000000e+01 9.956444313746590780e-01 9.221563574888981540e-02 7.999887570276583704e-01 3.150795522420787087e+00
1.850000000000000000e+01 9.984149798643988660e-01 9.573568871319702855e-02 7.999972307046337994e-01 3.262070438690596319e+00
1.900000000000000000e+01 9.768474713026105150e-01 9.929302257694153089e-02 8.000092982796032093e-01 3.381978099572444663e+00
1.950000000000000000e+01 9.669901643582800022e-01 1.057099602679535122e-01 8.000187837306269589e-01 3.539697860489925851e+00
2.000000000000000000e+01 1.017257237084301380e+00 1.077708741946439702e-01 8.000382260716851768e-01 3.638100851676361103e+00
